FIRST_NAME,LAST_NAME,DATE_OF_BIRTH,NAS,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
Philippe,Thiebault,1972-10-01,896-349-418,3054,50000.0,1,2,1,33.0,-2,-2,-2,-2,-2,-2,390.0,390,0,780,0,0,390.0,0,780,0,0,0,0,-0.2565162280921133,52500.0
Joseph,Beaumont,1965-09-13,824-596-388,3056,230000.0,2,1,2,40.0,-2,-2,-2,-2,-2,-2,360.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2994933181435939,241500.0
Marc,Hubbard,1969-10-18,400-105-648,3057,2000000.0,1,3,0,36.0,-2,-2,-2,-2,-2,-2,5644.0,82620,14129,41359,9140,0,89187.0,14178,41359,9140,0,0,0,-1.7432172590533774,2100000.0
Catherine,Couderc,1958-11-07,792-357-717,3058,30000.0,1,2,2,47.0,0,0,0,0,0,0,29596.0,29625,29523,29494,29464,29891,1600.0,1500,1500,1500,2000,2301,0,-0.6183587900723554,31500.0
Luc,Leconte,1968-10-31,321-412-447,3059,50000.0,99,2,1,37.0,-1,-1,-1,-1,-1,-1,4719.0,22449,6640,5410,9570,1500,22530.0,6640,5410,9570,1500,0,0,0.2720296150689235,52500.0
Luc,Lemoine,1979-10-25,963-728-790,3060,180000.0,1,1,2,26.0,0,0,0,-1,-1,-1,24464.0,25332,11991,4394,200,200,,3007,4394,200,200,200,0,-0.1694358891626589,189000.0
Stéphanie,Legrand,1978-09-29,190-761-946,3062,70000.0,1,1,2,27.0,0,0,0,0,0,2,39449.0,39742,40618,28782,30281,29175,2100.0,2000,1200,2590,0,1000,0,1.6203482589937024,73500.0
Valérie,Olivier,1979-10-15,270-393-291,3063,150000.0,1,2,2,26.0,0,0,0,0,0,0,10111.0,9847,10870,12189,12836,13828,1158.0,1181,1500,836,1200,2000,0,-0.2552882048279294,157500.0
Julie,Brun,1980-10-10,648-199-905,3064,50000.0,1,3,2,25.0,1,2,2,0,0,2,43685.0,44694,43673,44659,49512,48454,2000.0,0,2000,6000,300,3000,0,1.1598082636709608,52500.0
Claire,Olivier,1963-10-10,938-130-911,3065,,2,2,1,42.0,0,0,0,0,0,0,89395.0,90052,90604,91200,92134,92834,,3200,3185,3500,3500,3420,0,-0.9193238787762512,
Fabienne,Dubois,1969-10-09,705-881-603,3067,20000.0,1,3,2,36.0,1,-1,-1,-1,-1,-1,0.0,832,0,832,1486,0,832.0,0,832,1486,0,1248,0,0.7291046466652176,21000.0
Valérie,Delatour,1982-10-04,197-151-574,3069,160000.0,2,2,1,23.0,0,0,0,0,0,0,96814.0,69870,68984,55559,44705,28223,10008.0,20014,1894,6425,2204,62529,0,0.6144336208992844,168000.0
Catherine,Lebesgue,1967-09-29,442-909-449,3070,30000.0,1,3,2,38.0,1,2,0,0,0,0,30771.0,29975,27541,27785,28839,29412,0.0,2000,1000,1500,1052,591,0,-1.6787788032097706,31500.0
François,Lebesgue,1966-10-15,618-857-117,3071,480000.0,2,3,1,39.0,-2,-2,-1,-1,-1,0,51303.0,74639,67306,19895,23650,12616,73428.0,20496,34,23682,29,10565,0,-0.4312638144979112,504000.0
Didier,Renouard,1965-10-23,796-329-813,3073,210000.0,1,2,1,40.0,-1,-1,0,0,0,0,5130.0,15266,11423,9329,12329,10039,15266.0,2500,1200,3000,1077,2104,0,1.622539470463335,220500.0
Julie,Guedon,1974-10-27,655-709-580,3075,180000.0,1,3,2,31.0,2,2,0,0,0,0,36864.0,35587,35989,36013,36164,31637,0.0,1800,1230,1200,1350,2310,0,0.5734771349964104,189000.0
Virginie,Renouard,1976-11-04,674-259-962,3076,200000.0,2,1,2,29.0,1,2,0,0,2,2,16198.0,14320,15439,14757,14275,13680,0.0,5000,1000,0,2000,0,0,1.209393304652493,210000.0
Georges,Deschamps,1976-11-02,511-487-754,3079,180000.0,2,1,2,29.0,0,0,0,0,0,0,35619.0,22745,12200,9531,10131,0,1745.0,1200,1531,3500,0,0,0,-1.1465274460840862,189000.0
Paul,Rousseau,1972-10-25,101-991-250,3080,80000.0,2,3,1,33.0,-1,-1,0,-1,-1,-2,325.0,107,1107,1338,0,0,107.0,1000,1338,0,0,1080,0,-0.9573642112041244,84000.0
Marie,Renouard,1973-09-10,634-838-446,3081,50000.0,2,3,1,32.0,0,0,0,0,0,0,42740.0,44744,47539,17360,17928,19619,3000.0,4000,1000,1000,2000,1000,0,-0.6764277378871618,52500.0
Philippe,Garnier,1969-09-23,893-852-517,3082,280000.0,2,2,1,36.0,0,0,0,0,0,0,101803.0,100836,96333,97475,100652,1823,5005.0,7066,10000,5000,1823,4225,0,0.9760063656535164,294000.0
Pierre,Roux,1976-10-26,752-267-727,3083,70000.0,2,1,2,29.0,0,0,0,0,0,0,43462.0,41845,40476,43687,43858,48127,3000.0,3000,7000,10000,15000,1000,0,0.6931050669406102,73500.0
Sandrine,Dubois,1981-09-11,109-778-701,3084,400000.0,1,1,2,,-1,-1,-1,-1,-1,-2,6233.0,11152,-1,376,0,0,11219.0,0,377,0,0,1759,0,-0.8672503162889506,420000.0
Sophie,Masson,1960-10-26,437-966-210,3085,210000.0,2,3,1,45.0,-1,-1,-1,-1,-1,-1,430.0,430,430,430,430,430,430.0,430,430,430,430,10798,0,0.1447322362404066,220500.0
Véronique,Demay,1972-10-28,279-795-510,3086,80000.0,1,3,2,33.0,0,0,0,0,0,0,55424.0,56598,57724,58892,61991,63224,2068.0,2081,2113,5000,2264,2342,0,1.1802485262044429,84000.0
Thierry,Legrand,1981-10-01,875-280-466,3087,30000.0,2,2,2,24.0,2,2,7,7,7,7,300.0,300,300,300,300,300,0.0,0,0,0,0,0,0,1.135001513328732,31500.0
Thierry,Marechal,1976-09-30,624-273-185,3088,310000.0,1,2,2,29.0,2,2,2,-1,2,-1,400.0,400,400,20334,19050,21573,0.0,0,20334,0,21573,0,0,0.1370773235530933,325500.0
Georges,Lemaire,1978-09-11,647-782-705,3089,360000.0,2,3,2,27.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5505531626025144,378000.0
Claire,Beaumont,1977-09-20,162-976-679,3090,200000.0,1,2,2,28.0,-1,0,0,0,-1,-1,29804.0,30892,25355,21666,15404,11559,20044.0,10198,15083,15450,11593,18784,0,0.602020368904911,210000.0
Michel,Leroy,1972-11-06,752-530-745,3091,50000.0,1,2,1,33.0,0,0,0,0,0,0,50431.0,45619,33610,19221,18925,19608,1823.0,1500,1000,1000,1000,1000,0,-1.1425634678960053,52500.0
Sandrine,Delatour,1964-10-28,757-473-363,3092,320000.0,2,2,1,41.0,0,0,0,0,0,0,49846.0,53811,38717,35409,35036,35939,5000.0,2000,2000,3000,3000,1500,0,-0.5475395066309472,336000.0
Nathalie,Guedon,1978-10-30,268-416-503,3093,60000.0,1,2,2,27.0,0,0,0,2,2,0,23439.0,26042,29182,29906,29292,29729,,3900,1500,0,1074,1200,0,2.135637132465466,63000.0
Alain,Bouvier,1975-09-25,312-667-733,3094,230000.0,2,1,2,30.0,2,2,2,2,2,2,216409.0,221419,224753,228022,232724,260472,,8500,8500,8500,32000,200,0,1.791387960239328,241500.0
Virginie,Brun,1966-10-20,963-997-845,3096,360000.0,2,1,1,39.0,-1,-1,-1,-1,-1,-1,165.0,853,165,300,0,1790,853.0,165,300,0,1790,0,0,-0.0993959086209035,378000.0
Marie,Garnier,1971-10-14,460-771-222,3097,,1,1,2,34.0,0,0,0,0,0,0,20613.0,28018,22744,18484,16378,13352,10000.0,10000,1500,3000,2803,5000,0,-0.5636613033315256,
Christian,Leroy,1968-10-02,121-317-652,3098,280000.0,2,1,1,37.0,-1,-1,-1,-1,-1,-1,3915.0,6686,3719,11013,21011,29459,6691.0,85,11045,21012,29460,10284,0,-1.0930931909243795,294000.0
Valérie,Rousseau,1955-10-09,976-493-656,3099,50000.0,2,3,1,50.0,0,0,0,0,0,0,38499.0,39216,15554,8704,8904,4687,1743.0,1021,200,200,100,0,0,2.989197766943916,52500.0
Didier,Brun,1973-10-24,360-623-844,3100,500000.0,1,1,1,32.0,0,0,0,0,0,0,15491.0,22984,20700,19805,23802,23085,12992.0,2009,5000,5000,2000,7000,0,-0.0041525649640749,525000.0
Isabelle,Marechal,1977-09-28,332-387-597,3102,280000.0,1,2,2,28.0,-2,-2,-2,-2,-2,-2,1799.0,1768,1848,-8,1601,-3,1782.0,1857,0,1609,3,1077,0,0.9450710763988296,294000.0
Valérie,Dubois,1964-10-11,475-885-813,3103,360000.0,2,2,2,41.0,0,0,0,0,0,0,,203726,293675,196475,2475,0,,100000,0,0,0,0,0,-0.0073496500918824,378000.0
Valérie,Renault,1963-11-09,931-186-996,3105,330000.0,1,1,1,42.0,0,0,0,0,0,0,241191.0,114291,113296,35048,36491,37252,10000.0,5449,5000,2000,2000,5000,0,1.015239370650736,346500.0
Laure,Renault,1972-10-23,984-792-269,3106,,2,2,1,33.0,-2,-2,-1,0,0,0,-7438.0,144562,147437,135043,137980,138908,152000.0,6000,5000,4000,4017,5000,0,-1.176856014958901,
Jacques,Bonnet,1966-10-28,328-693-961,3107,500000.0,2,2,1,39.0,-1,-1,-1,-1,-1,-1,36550.0,18752,22376,39018,4233,397,18795.0,22398,39041,4233,397,28337,0,-0.4121258908505874,525000.0
Claire,Bernard,1970-11-08,310-592-777,3108,440000.0,2,1,1,35.0,0,0,0,0,0,0,128808.0,133340,133075,109705,111202,116169,10000.0,5000,5000,7126,10000,10000,0,0.5027559363832661,462000.0
Philippe,Lefebvre,1977-09-25,639-121-401,3109,,1,2,2,28.0,0,0,0,0,0,0,234867.0,237497,215343,205576,207688,198955,10500.0,9150,7500,8000,7500,7100,0,1.442087068289981,
François,Lemaire,1957-10-15,905-131-410,3110,500000.0,1,3,1,48.0,0,0,0,0,2,-1,36875.0,26031,32389,32830,17191,72198,1192.0,32382,2011,0,72198,10000,0,-0.2746613860483705,525000.0
Virginie,Marechal,1970-11-08,444-979-236,3111,100000.0,1,2,1,35.0,0,0,0,0,0,0,81415.0,80759,79755,81209,60720,74375,4000.0,3000,3004,2278,15000,3000,0,-0.0788660535065462,105000.0
Martine,Masson,1958-10-03,583-611-904,3112,70000.0,1,3,1,47.0,0,0,0,0,0,0,67670.0,62529,59024,26008,28210,18296,2730.0,2490,1000,5746,2000,143,0,1.2182471311781529,73500.0
Paul,Noël,1962-10-08,676-960-690,3113,440000.0,1,1,2,43.0,0,0,0,0,0,0,58108.0,51013,48337,49532,53714,56818,2400.0,3000,2000,5000,4000,4000,0,1.0333855941276988,462000.0
Georges,Demay,1961-10-29,527-415-866,3114,220000.0,2,1,1,44.0,-1,0,0,0,0,0,4177160.0,212640,216062,209288,202578,195567,7611.0,7484,7109,6969,6661,6426,0,0.1315326093979822,231000.0
Virginie,Thiebault,1973-09-16,952-162-687,3115,160000.0,2,1,1,32.0,-1,-1,-1,-1,-1,-1,3189.0,3203,3421,2750,2750,5224,3248.0,3421,2750,2750,5224,2313,0,-0.7761323203870271,168000.0
Véronique,Meunier,1959-11-10,381-912-962,3116,200000.0,1,2,1,46.0,-1,2,-1,-1,2,-1,7340.0,5980,4486,9790,4944,4696,0.0,4486,10000,0,4696,4696,0,1.5526612370060384,210000.0
Georges,Dubois,1980-09-08,134-689-474,3117,30000.0,2,2,2,25.0,0,0,0,0,0,0,24458.0,29022,28230,22204,21954,22606,5000.0,1518,529,535,750,347,0,-1.1565820397494255,31500.0
Sylvie,Fontaine,1978-11-03,362-152-908,3118,110000.0,2,1,2,27.0,0,0,0,0,0,0,113461.0,112026,111792,111936,112030,111975,4251.0,4218,4167,4238,4181,4246,0,1.3095459664359617,115500.0
Stéphanie,Noël,1962-10-17,615-613-390,3119,60000.0,2,2,1,43.0,0,0,0,0,0,0,57033.0,58994,59732,36914,37684,38613,2880.0,2473,1322,1366,1554,1369,0,-0.8499820634172903,63000.0
Monique,Bouvier,1977-10-04,584-972-533,3120,260000.0,1,1,2,28.0,-1,-1,-1,-1,-1,-1,76996.0,11515,13392,22209,54807,62534,11515.0,13419,22209,54807,62534,37935,0,-0.394913389799833,273000.0
Michel,Dubois,1969-10-27,752-214-214,3121,110000.0,1,2,1,36.0,0,0,0,0,0,0,109361.0,102505,103834,76491,77245,78049,3940.0,3256,2696,2780,2900,3000,0,-0.6247012988370408,115500.0
Valérie,Gillet,2010-09-24,874-223-861,3122,260000.0,1,3,1,-5.0,0,0,0,0,0,0,257987.0,260104,253488,145630,148720,139633,7100.0,135546,4500,4590,4501,4795,0,1.068421757072818,273000.0
Michel,Guedon,1973-10-07,394-978-702,3123,280000.0,2,1,2,32.0,0,0,0,0,0,0,157480.0,155362,156387,159584,163009,161769,6400.0,6100,5600,5805,7007,5400,0,0.5412136472014094,294000.0
Olivier,Leconte,1975-09-11,660-486-372,3124,210000.0,1,1,2,30.0,-1,-1,-1,0,-1,-1,462.0,562,1864,932,932,1014,1032.0,2234,0,932,1014,1000,0,-0.2934312824395051,220500.0
Valérie,Fontaine,1968-10-19,764-481-321,3125,80000.0,2,2,1,37.0,0,-1,0,0,0,0,5744.0,33115,34131,34809,35539,36271,33115.0,1568,1246,1291,1324,728,0,1.5367883236245865,84000.0
Stéphanie,Guedon,1968-10-14,241-320-872,3126,200000.0,2,1,2,37.0,0,0,0,0,0,0,75360.0,57589,54711,44396,25948,14505,2050.0,15000,6003,845,290,12715,0,-0.6993258273319273,210000.0
Serge,Renault,1972-10-24,298-182-312,3127,100000.0,2,2,2,33.0,2,2,0,0,0,0,74763.0,73010,74198,74964,76655,78328,0.0,3000,2000,2000,2000,2000,0,-1.7052711706593344,105000.0
Nathalie,Lefevre,1963-10-13,602-406-824,3128,210000.0,1,2,1,42.0,-1,-1,-1,-1,-1,-1,9377.0,9534,9850,9905,8540,8785,9540.0,9856,9905,8540,8785,3080,0,-0.994662758490906,220500.0
Thierry,Demay,1970-10-14,477-372-737,3129,140000.0,2,2,2,35.0,1,2,0,0,0,0,148305.0,141907,141940,113028,112667,112318,0.0,7000,3923,4000,4100,4788,0,-0.1418126943798363,147000.0
Martine,Beaumont,1964-10-29,160-446-130,3130,180000.0,1,1,2,,0,0,0,0,2,2,93962.0,95955,98354,105327,107500,105614,3500.0,4000,8600,4000,0,8100,0,-0.6364591032294186,189000.0
Michel,Renouard,1971-10-28,626-459-651,3131,240000.0,2,2,2,34.0,0,0,0,0,0,0,122810.0,114408,97395,83314,73292,59270,10066.0,7255,3035,3030,3018,2012,0,-0.6499298419727784,252000.0
Christian,Renault,1981-11-01,420-375-844,3132,150000.0,2,1,2,24.0,-1,-1,-1,0,0,-1,4857.0,1729,49200,50000,0,50000,1733.0,49200,1000,0,50000,0,0,0.0008112053245552,157500.0
Michel,Renault,1977-09-26,517-932-899,3135,180000.0,2,1,2,28.0,0,0,0,0,0,-1,12595.0,18704,24410,29184,7325,326,7000.0,7000,7000,5000,326,7276,0,-1.7682874936906132,189000.0
Julie,Thiebault,1979-10-12,339-249-161,3136,100000.0,2,1,2,26.0,0,0,0,0,0,0,96353.0,99710,102093,97701,99322,98787,4900.0,5000,4000,3800,3710,4100,0,0.4798782894384492,105000.0
Virginie,Martin,1953-11-11,832-528-350,3137,20000.0,1,1,2,,0,0,0,0,0,0,17359.0,16828,17723,18733,12249,19910,2700.0,4150,1500,577,8000,300,0,-0.3211232270620758,21000.0
Marc,Lebesgue,1977-10-11,110-516-649,3138,140000.0,1,2,2,,0,0,0,0,0,0,128312.0,119084,62922,60196,58935,58654,,2200,2300,2300,2100,2000,0,0.5183654802461516,147000.0
André,Lemoine,1965-10-04,676-290-649,3139,200000.0,1,3,2,40.0,-2,-2,-2,-2,-2,-2,390.0,1799,390,390,418,1604,1799.0,390,390,418,1604,0,0,-0.7717138394329476,210000.0
Valérie,Gillet,1980-09-13,866-556-368,3140,80000.0,1,2,2,25.0,0,0,0,0,0,0,,45209,46410,43053,44387,43780,2000.0,2000,2000,2000,2000,2000,0,0.3387802415903741,84000.0
Jacques,Noël,1981-10-29,600-343-379,3142,80000.0,2,2,2,24.0,-2,-2,-2,-2,-2,-2,,0,0,0,0,0,0.0,0,0,0,0,400,0,1.224210539484034,84000.0
Sylvie,Lefebvre,1964-10-17,903-247-654,3143,1700000.0,2,1,1,41.0,0,0,0,0,0,0,165602.0,138507,136176,61000,59477,44218,80000.0,4742,2022,2076,1776,10433,0,0.7285331250119946,1785000.0
Sylvie,Delatour,1965-10-28,208-540-548,3145,90000.0,2,3,1,40.0,-1,-1,-1,-1,-1,-1,3569.0,7319,7608,1720,45000,0,7385.0,7608,1720,45000,15000,1543,0,-1.6827411914543355,94500.0
Georges,Martin,1975-10-10,198-654-951,3146,30000.0,1,2,2,30.0,0,0,0,0,0,0,444420.0,23248,24260,24743,25261,25763,1391.0,1403,886,917,922,955,0,1.5949052215979465,31500.0
Sylvie,Garnier,1980-10-24,203-292-726,3147,50000.0,1,1,2,25.0,-1,-1,-1,-1,-1,-2,2543.0,14335,566,5243,0,0,14439.0,566,5243,0,0,1380,0,0.2306995601235865,52500.0
Catherine,Durand,1966-09-13,145-673-725,3149,260000.0,2,1,2,39.0,0,0,0,0,0,0,231024.0,208119,213219,202106,208890,215455,10000.0,10000,8000,10000,10000,20000,0,-0.5926265370054993,273000.0
Etienne,Rousseau,1972-10-16,297-863-204,3150,360000.0,2,1,1,33.0,-1,-1,-1,-1,-1,-1,50067.0,17607,41262,8882,17348,29216,17607.0,41285,8882,17348,29216,4043,0,-0.6132033637960888,378000.0
Christian,Martin,1959-09-26,128-268-626,3152,160000.0,1,3,1,46.0,2,2,0,0,0,0,168501.0,160421,157661,73322,57835,41842,0.0,6322,2275,2343,3069,77005,0,0.1642119733564194,168000.0
Martine,Bonnet,1966-10-26,733-968-630,3153,460000.0,2,1,2,39.0,0,0,0,0,0,0,89095.0,93634,111899,199682,177073,175979,6000.0,20000,90000,9000,10000,10000,0,-0.8006793600149286,483000.0
Marie,Bouvier,1980-10-13,987-556-588,3155,360000.0,1,2,2,25.0,1,-1,2,0,-1,-1,0.0,1647,1488,490,1697,789,1647.0,5,2,1705,792,0,0,-0.0324792709264153,378000.0
Etienne,Lemaire,1967-09-13,542-436-707,3156,300000.0,2,1,1,38.0,-1,-1,-1,-2,-2,-2,1008.0,228,0,0,0,0,228.0,0,0,888,0,0,0,1.7818144129435407,315000.0
Michel,Leconte,1979-09-25,895-498-285,3158,50000.0,2,1,2,26.0,0,0,0,0,0,0,536160.0,44361,32088,20100,15117,18501,30040.0,2037,592,5003,5012,2023,0,-1.8361847559865343,52500.0
Philippe,Bonnet,1954-10-21,664-397-940,3159,150000.0,2,3,1,51.0,0,0,0,0,0,0,2272940.0,117322,119935,124913,128108,131382,5001.0,4000,6006,5000,5008,0,0,0.4437316402253167,157500.0
Alain,Renault,1963-11-01,702-630-554,3160,390000.0,1,2,1,42.0,-1,-1,-1,-1,-1,-1,1565.0,1733,2472,2626,989,4647,1733.0,2492,2637,992,4667,277,0,1.097608157827419,409500.0
Didier,Thiebault,1968-10-02,572-176-741,3161,,1,1,2,37.0,0,0,0,0,0,0,251486.0,245307,218043,196016,195307,168946,9352.0,8077,7171,8014,6235,4445,0,-0.1499741873407915,
Philippe,Dubois,1977-11-02,757-344-523,3162,50000.0,2,3,1,28.0,0,0,-1,-1,-1,-1,3377.0,4256,4207,694,238,0,1000.0,4207,694,238,0,0,0,0.2189349926148496,52500.0
André,Olivier,1964-11-05,792-235-823,3164,50000.0,2,2,1,41.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2405764329482645,52500.0
Michèle,Garnier,1973-10-08,236-304-983,3165,50000.0,1,1,2,32.0,0,0,0,2,0,0,13185.0,5070,6815,6068,7798,8511,,2000,0,2000,1000,500,0,0.6403712134520637,52500.0
Christian,Renouard,1977-09-28,760-959-655,3166,150000.0,2,1,2,28.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3051380794002992,157500.0
Sylvie,Gillet,1968-11-08,159-938-348,3168,360000.0,2,2,3,37.0,0,0,0,-1,-1,-1,10764.0,8874,3501,328,0,770,1052.0,1002,328,0,770,11309,0,0.9057107807395808,378000.0
Laurent,Leconte,1972-11-06,514-984-737,3169,20000.0,1,2,2,33.0,-1,0,0,0,0,0,3010.0,1603,19980,19983,20066,19855,1272.0,19288,681,917,1000,889,0,0.6986549667258444,21000.0
Christophe,Leroy,1959-09-24,496-144-101,3170,50000.0,2,3,1,46.0,0,0,0,0,-2,-2,48797.0,49115,47991,0,0,0,2000.0,1018,0,0,0,0,0,0.8276972266038138,52500.0
Pierre,Bonnet,1970-10-11,261-296-805,3173,230000.0,1,2,1,35.0,0,0,0,0,0,-1,176853.0,180639,180117,179717,124117,182717,10000.0,5000,0,5000,189600,10000,0,0.1642533891018737,241500.0
Joseph,Durand,1983-09-09,929-658-325,3174,20000.0,1,2,2,22.0,-1,2,0,0,0,2,17990.0,17413,18608,19138,20690,20174,0.0,1502,822,2000,0,220,0,-1.0034449105094592,21000.0
André,Mercier,1982-10-30,101-311-826,3175,100000.0,2,2,2,23.0,-2,-2,-2,-2,-2,-2,45756.0,9187,5408,12920,9656,4737,9187.0,5408,12920,9656,4737,4513,0,-1.463291316914494,105000.0
Etienne,Bernard,1979-10-09,392-179-218,3176,2700000.0,1,2,2,26.0,0,0,0,0,0,0,214277.0,199757,198551,201945,203636,205104,10000.0,7500,8000,7409,7869,10035,0,0.4713238122665595,2835000.0
Stéphanie,Moreau,1977-09-11,697-930-667,3177,160000.0,1,2,2,28.0,-1,-1,-1,-1,-1,-1,1390.0,550,550,550,550,550,550.0,550,550,550,550,550,0,-0.3033441411490424,168000.0
Serge,Bonnet,1976-09-13,674-107-794,3178,80000.0,2,2,2,29.0,0,0,0,0,0,0,46724.0,35074,32812,25930,26414,27128,2000.0,2000,1100,1000,1100,1000,0,-0.3800665250119335,84000.0
Georges,Brun,1978-10-29,984-334-526,3180,500000.0,2,2,1,27.0,-2,-2,-2,-2,-2,-2,11354.0,9983,13570,10000,10000,10000,9983.0,13587,10000,10000,10000,25304,0,0.1481707189002886,525000.0
Laurent,Durand,1962-10-06,701-715-378,3181,90000.0,2,1,1,43.0,-1,-1,2,-1,-1,-1,16139.0,7199,4367,7660,21175,4009,4367.0,9,7660,21175,4009,7452,0,-0.6731918991915173,94500.0
Julie,Couderc,1946-11-08,952-861-739,3182,150000.0,2,3,1,59.0,-2,-2,-2,-2,-2,-2,11067.0,12367,10557,9974,11507,1926,12405.0,10557,9974,11507,1926,5512,0,-0.3106193555144355,157500.0
Dominique,Moreau,1956-10-15,459-279-704,3183,50000.0,1,3,1,49.0,0,-1,-1,-1,0,0,2522.0,1173,-88,2912,390,390,1173.0,0,3000,0,0,780,0,1.0159372528614892,52500.0
Isabelle,Brun,1975-10-23,793-311-815,3184,260000.0,1,3,1,,0,0,0,0,-1,0,200716.0,203751,205530,-170000,171696,174151,8812.0,9158,0,497000,10000,7000,0,-0.2829422233246889,273000.0
Julie,Roux,1983-10-27,648-317-550,3185,50000.0,2,2,2,22.0,-2,-1,0,0,0,0,836.0,10214,10057,9221,8808,3861,10214.0,2000,0,423,3861,3665,0,-0.5427717908282632,52500.0
Jean,Gillet,1979-09-29,245-158-740,3187,70000.0,1,2,2,26.0,2,2,2,2,0,0,46599.0,45578,48505,47427,48447,45145,0.0,4000,0,2000,1700,3000,0,-0.0950694016009334,73500.0
Luc,Legrand,1927-10-25,502-752-590,3189,430000.0,2,1,2,,-2,-1,-1,-1,-1,-1,673.0,4549,7566,987,4870,975,4576.0,7642,990,4889,981,317,0,1.1889144618470715,451500.0
Pierre,Guedon,1982-10-03,132-633-510,3190,50000.0,2,2,2,23.0,-1,0,0,0,0,0,1291.0,2075,2895,2698,2500,2296,1100.0,1181,300,300,300,250,0,-0.9596289720271848,52500.0
Jean,Martin,1979-10-04,533-470-816,3191,150000.0,2,5,2,26.0,0,0,2,0,0,0,22683.0,24349,2130,2130,32,-780,2219.0,0,0,0,0,0,0,1.6913458837702278,157500.0
Sophie,Legrand,1945-11-01,683-280-799,3193,150000.0,2,1,2,,0,0,0,0,0,0,42437.0,35082,19538,13277,3200,0,2265.0,2538,277,200,0,0,0,-0.153612950020206,157500.0
Virginie,Gillet,1967-10-23,149-421-598,3194,110000.0,1,3,1,38.0,0,0,0,0,0,0,14084.0,11129,9316,7681,8897,11729,2500.0,2500,1000,1500,3000,500,0,0.7642651110852484,115500.0
Olivier,Mercier,1966-11-09,182-635-168,3196,20000.0,1,3,2,39.0,0,0,0,0,2,2,7824.0,9000,9867,11929,12091,12245,1307.0,1174,2236,500,500,0,0,0.6044741363649626,21000.0
Valérie,Lebesgue,1974-10-22,107-860-198,3197,50000.0,1,1,2,31.0,-2,-2,-2,-2,-2,-2,,12002,3508,339,1655,679,12002.0,3508,339,1655,679,1600,0,0.60993740323331,52500.0
Dominique,Renault,1972-09-20,933-809-926,3198,10000.0,1,1,2,33.0,0,0,0,0,0,0,8417.0,6281,8567,10046,10063,10132,1700.0,4700,2502,1500,3000,0,0,1.05313792256803,10500.0
Laure,Deschamps,1981-10-15,307-914-997,3199,20000.0,1,2,2,24.0,0,0,2,0,0,0,15703.0,19775,19096,19612,20164,19771,4663.0,0,1000,1000,5000,0,0,-0.8025041624953606,21000.0
Georges,Leroy,1980-09-30,291-471-125,3203,70000.0,2,1,2,25.0,0,0,0,0,0,0,71106.0,67954,68976,49145,49688,47780,3292.0,3290,1706,1759,1729,1717,0,0.16666972306088,73500.0
Claire,Roux,1967-10-25,606-247-960,3204,60000.0,2,2,1,38.0,0,0,0,0,0,-1,48399.0,48241,36162,36560,40855,885,1764.0,1400,5000,5000,885,1721,0,0.3576704984656043,63000.0
Michel,Guedon,1977-10-31,477-615-164,3205,200000.0,1,1,2,28.0,-2,-2,-2,-2,-2,-2,3330.0,2665,115323,21547,4056,3180,2686.0,115916,21722,4076,3196,17660,0,-0.3104963352646208,210000.0
Serge,Bernard,1968-10-25,828-902-728,3207,300000.0,2,1,1,37.0,-1,-1,0,-1,-1,-1,3144.0,5688,2297,3115,3172,1589,5734.0,2018,3138,3187,1597,2394,0,0.1265265740301878,315000.0
Alain,Hubbard,1971-09-19,696-919-378,3208,390000.0,1,1,2,34.0,-1,-1,-1,-1,-1,-1,13006.0,522,1790,7957,3044,27603,524.0,1790,7957,3044,27603,11219,0,1.2525504512082024,409500.0
Alain,Lafrance,1982-10-16,465-887-957,3209,,2,2,1,23.0,0,0,0,0,0,0,72364.0,64105,45867,29713,30270,27912,2756.0,1366,1000,1023,1093,700,0,-0.6223905352267348,
Marie,Leroy,1980-11-04,598-894-268,3210,100000.0,2,1,2,25.0,-1,-1,-1,-1,0,0,12660.0,5000,0,6272,10135,11958,5000.0,0,6272,4000,2000,0,0,0.8771602431635586,105000.0
Thierry,Lemoine,1975-09-10,561-519-637,3211,230000.0,1,3,2,30.0,1,2,2,3,2,2,213894.0,218966,238075,233210,233833,190628,10040.0,28341,0,6508,187,5000,0,-0.064615311668134,241500.0
Christian,Renouard,1956-09-25,975-139-607,3212,40000.0,2,3,1,49.0,1,-2,-2,-2,-2,-1,0.0,0,0,0,0,150,0.0,0,0,0,150,159,0,-0.2590020168459663,42000.0
